Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
32.0,6,63.6,441.5800555883096,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21417,66,11650,2141.7,3465.907097876559,2141.7,0.0024175882339477,10,12012512.01111111,BENIGN
17.6,17,76.4,162.39871143600544,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,5052,60,1514,505.2,696.2508807095966,505.2,0.0065680980682373,10,484765.2888888888,BENIGN
28.8,6,64.0,711.1882799782962,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,21724,373,4410,2172.4,1148.8703823998403,2172.4,0.0027939081192016,10,1319903.1555555554,BENIGN
15.2,17,89.1,95.43071535995524,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,2368,60,1514,236.8,452.3334070252949,236.8,0.0111556053161621,10,204605.51111111112,BENIGN
32.0,6,64.0,2197.3512154233026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0004780054092407,10,0.0,BENIGN
21.6,6,63.0,126.12892846295644,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,21583,60,8754,2158.3,2945.835404996914,2158.3,0.0081469058990478,10,8677946.233333332,BENIGN
17.6,17,58.5,138.20784373167083,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1024,60,176,102.4,48.17375957003056,102.4,0.0079862833023071,10,2320.711111111111,BENIGN
32.0,6,80.7,1378.9341486668638,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15250,66,2962,1525.0,947.4612862217056,1525.0,0.0007483005523681,10,897682.8888888889,BENIGN
32.0,6,198.5,135.3512131998206,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,925,66,262,92.5,63.38112232097714,92.5,0.0073881864547729,10,4017.1666666666665,BENIGN
32.0,6,63.6,134.50093316487195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0077584028244018,10,0.0,BENIGN
16.4,17,61.7,81.7969850030228,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,798,60,156,79.8,40.20447736260229,79.8,0.0131012916564941,10,1616.4,BENIGN
32.0,6,130.8,4616.735277930655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348,66,1514,934.8,747.7439847077786,934.8,0.0002407073974609,10,559121.0666666667,BENIGN
16.0,17,72.1,108.4575781631814,0.1,0.1,0.0,0.0,0.3,0.0,0.0,3,1,1,0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1148,60,289,114.8,92.30240155777815,114.8,0.0127811908721923,10,8519.73333333333,BENIGN
9.6,17,89.5,181.10668284447289,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,952,60,214,95.2,50.98975932043174,95.2,0.0063837051391601,10,2599.955555555556,BENIGN
29.6,6,120.5,103.28762805358552,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,8271,66,3046,827.1,1230.3882359284455,827.1,0.0097677946090698,10,1513855.211111112,BENIGN
32.0,6,62.2,234.63062619572392,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8151,66,1514,815.1,740.4962975374467,815.1,0.0044150114059448,10,548334.7666666667,BENIGN
27.2,6,133.9,49.53139890670373,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1474,66,388,147.4,106.6793742430508,147.4,0.020248007774353,10,11380.48888888889,BENIGN
24.8,6,62.1,202.3555293958721,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5070,60,1514,507.0,695.5050922411232,507.0,0.0059045076370239,10,483727.3333333333,BENIGN
28.8,6,64.0,290.0063611472191,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,16620,98,2962,1662.0,815.0953591110947,1662.0,0.003457498550415,10,664380.4444444445,BENIGN
26.0,6,146.0,117.33631735019304,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3638,63,1486,363.8,525.3506342328795,363.8,0.0085584163665771,10,275993.28888888884,BENIGN
28.8,6,107.3,388.35069396220473,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,6996,60,1638,699.6,733.3924521624756,699.6,0.0063835859298706,10,537864.488888889,BENIGN
32.0,6,64.0,1033.1815942457386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,2962,1948.4,699.4504509494102,1948.4,0.0009794950485229,10,489230.9333333333,BENIGN
11.6,17,81.5,52.148501802809896,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.8,0.8,940,60,178,94.0,43.02970550161314,94.0,0.0193485975265502,10,1851.555555555556,BENIGN
32.0,6,64.0,3868.5703744696552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923814,1658.8,0.0003180027008056,10,209670.40000000005,BENIGN
32.0,6,64.0,571.9843445294495,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13782,156,1514,1378.2,429.4373062508658,1378.2,0.0040637016296386,10,184416.3999999999,BENIGN
48.8,6,87.6,14947.626514611547,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10600,94,2858,1060.0,1310.5957932685933,1060.0,6.711483001708984e-05,10,1717661.3333333333,BENIGN
29.6,6,115.5,36.905673858088,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1125,66,230,112.5,61.18687223035128,112.5,0.0270961046218872,10,3743.8333333333335,BENIGN
24.8,6,159.7,180.9332441817829,0.0,0.1,0.0,0.1,0.6,0.0,0.0,6,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1064,60,230,106.4,67.22962310040286,106.4,0.0057122945785522,10,4519.822222222222,BENIGN
24.0,6,104.7,112.50513666478903,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,2302,66,1474,230.2,439.9539874931367,230.2,0.0089005947113037,10,193559.51111111103,BENIGN
8.0,17,64.0,11311.499460625677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3783,300,444,378.3,47.034384585464,378.3,0.006594705581665,10,2212.233333333333,BENIGN
28.8,6,140.1,90.71766443818171,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,870,60,176,87.0,45.90085934804368,87.0,0.0111297130584716,10,2106.8888888888887,BENIGN
27.2,6,194.0,229.2006972791904,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,715,66,94,71.5,11.5974135047432,71.5,0.004524278640747,10,134.5,BENIGN
22.4,6,88.8,193.02793501771825,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,3601,66,1312,360.1,387.734001031062,360.1,0.0051807165145874,10,150337.6555555556,BENIGN
25.6,6,64.3,166.6304084413598,0.2,0.1,0.0,0.2,0.6,0.0,0.0,6,1,2,0,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1151,60,441,115.1,117.91376321513766,115.1,0.0061233043670654,10,13903.655555555551,BENIGN
18.4,17,69.3,123.0983071540936,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,937,60,317,93.7,79.176385368366,93.7,0.0087778806686401,10,6268.900000000001,BENIGN
19.2,6,135.3,121.15192864281546,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,779,60,209,77.9,46.16022819123262,77.9,0.0142859935760498,10,2130.766666666667,BENIGN
28.0,6,51.8,79.69658967401631,0.2,0.2,0.0,0.1,0.7,0.0,0.0,7,2,2,0,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1049,60,441,104.9,118.1679125463235,104.9,0.0145117998123168,10,13963.65555555556,BENIGN
14.4,6,74.0,56.359600324642166,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.3,0.0,0.1,0.7,0.7,1228,60,427,122.8,114.3520878690022,122.8,0.0188348054885864,10,13076.4,BENIGN
32.0,6,63.6,313.7452967797434,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12819,66,1999,1281.9,635.7313286461682,1281.9,0.0032042980194091,10,404154.3222222223,BENIGN
23.2,6,122.2,100.08910482344884,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1474,66,345,147.4,111.66238797772904,147.4,0.0106961011886596,10,12468.488888888887,BENIGN
32.0,6,147.6,290.8832667554372,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5094,66,1514,509.4,693.7960315058982,509.4,0.0035801887512207,10,481352.93333333335,BENIGN
20.0,6,147.8,159.1645415907711,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,17679,66,4434,1767.9,1544.0709864222924,1767.9,0.0068683147430419,10,2384155.211111111,BENIGN
29.6,6,61.8,159.31689381162923,0.1,0.0,0.0,0.1,0.9,0.0,0.0,9,0,1,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9432,60,1514,943.2,737.3798659216745,943.2,0.0062923908233642,10,543729.0666666667,BENIGN
29.6,6,86.2,1242.3886255924172,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22984,60,5650,2298.4,1767.503399336665,2298.4,0.0009835004806518,10,3124068.266666667,BENIGN
28.0,6,122.9,203.7405095572341,0.1,0.2,0.0,0.0,0.7,0.0,0.0,7,2,1,0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,674,60,74,67.4,4.221637386396683,67.4,0.0120774030685424,10,17.82222222222222,BENIGN
32.0,6,232.0,1852.525948500508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005399942398071,10,0.0,BENIGN
19.2,6,147.5,306.43764657748426,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,668,60,98,66.8,11.360751148875092,66.8,0.0032921075820922,10,129.06666666666672,BENIGN
17.6,6,108.6,80.17249025154828,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1194,60,262,119.4,61.81010345314825,119.4,0.0207021951675415,10,3820.488888888889,BENIGN
30.4,6,148.8,251.56717268348856,0.0,0.1,0.0,0.5,0.9,0.0,0.0,9,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1692,66,583,169.2,158.08211649505316,169.2,0.0041069984436035,10,24989.95555555556,BENIGN
23.2,6,69.0,165.66424810708546,0.0,0.0,0.2,0.4,0.6,0.0,0.0,6,0,0,2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,2462,60,1661,246.2,498.9555313073723,246.2,0.0061928987503051,10,248956.62222222213,BENIGN
27.2,6,87.7,138.70603330820006,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,685,60,85,68.5,7.291547618075786,68.5,0.0089112997055053,10,53.16666666666666,BENIGN
30.8,6,181.6,371.9277834923562,0.2,0.0,0.0,0.1,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,723,60,135,72.3,22.111083193728884,72.3,0.0028345108032226,10,488.8999999999999,BENIGN
32.0,6,64.0,702.4928817874251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0014387845993041,10,0.0,BENIGN
27.2,6,148.0,215.6798255763129,0.1,0.1,0.0,0.0,0.7,0.0,0.0,7,1,1,0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,684,66,78,68.4,4.29987079909256,68.4,0.0048698902130126,10,18.48888888888889,BENIGN
32.0,6,63.6,137.73899793439318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,2962,1369.2,821.9517152620476,1369.2,0.0072761058807373,10,675604.6222222223,BENIGN
32.0,6,215.2,1656.4527467319615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0008025884628295,10,0.0,BENIGN
32.8,6,80.2,167.18767189904096,0.0,0.1,0.0,0.0,1.0,0.0,0.0,10,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9356,66,4410,935.6,1398.3510288908146,935.6,0.0059814929962158,10,1955385.6,BENIGN
33.6,6,131.8,67.21651797518906,0.0,0.2,0.0,0.3,0.9,0.0,0.0,9,2,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,788,66,156,78.8,27.55116452469236,78.8,0.0190484046936035,10,759.0666666666667,BENIGN
29.6,6,98.7,78.58416364706015,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1296,66,339,129.6,89.80992273809292,129.6,0.0156907081604003,10,8065.822222222221,BENIGN
32.0,6,180.9,544.7855565657877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004,66,1514,500.4,699.4504509494102,500.4,0.0018783807754516,10,489230.93333333335,BENIGN
30.8,6,112.7,178.84251145933268,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6775,66,3168,677.5,1259.5734066209347,677.5,0.005591607093811,10,1586525.1666666667,BENIGN
32.8,6,113.7,175.55265360790222,0.0,0.1,0.0,0.0,0.9,0.0,0.0,9,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7908,66,1514,790.8,762.3234659031996,790.8,0.0058591842651367,10,581137.0666666668,BENIGN
28.8,6,63.6,118.896278028177,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,17175,66,4410,1717.5,1584.5678871190369,1717.5,0.0096880912780761,10,2510855.388888889,BENIGN
32.0,6,64.0,672.4442876839709,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12495,66,1514,1249.5,560.744594267301,1249.5,0.0015303134918212,10,314434.5,BENIGN
28.0,6,76.9,76.65883806491587,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1719,62,719,171.9,201.2518874997753,171.9,0.0138783931732177,10,40502.32222222223,BENIGN
30.4,6,74.6,66.81413349432981,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8,1,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,7783,66,2962,778.3,1025.4636945737714,778.3,0.0150097131729125,10,1051575.788888889,BENIGN
32.0,6,215.2,2172.089073019161,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,766,66,172,76.6,33.52014319778483,76.6,0.0007096052169799,10,1123.6000000000008,BENIGN
32.0,6,148.5,692.8038849705158,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18078,66,5858,1807.8,2438.835140890922,1807.8,0.001445198059082,10,5947916.844444444,BENIGN
25.6,6,164.8,412.1639495690968,0.0,0.1,0.0,0.0,0.6,0.0,0.0,6,1,0,0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,660,60,74,66.0,4.109609335312651,66.0,0.0024264097213745,10,16.88888888888889,BENIGN
15.2,17,81.6,220.5995834472893,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1357,60,508,135.7,160.44386349540866,135.7,0.0045333862304687,10,25742.23333333333,BENIGN
22.4,6,156.4,116.51750691720468,0.0,0.0,0.0,0.7,0.9,0.0,0.0,9,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1394,60,327,139.4,81.97723261166277,139.4,0.0121171951293945,10,6720.266666666666,BENIGN
15.2,17,62.4,65.85798379891689,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,980,60,262,98.0,58.97457079114693,98.0,0.0171401977539062,10,3478.0,BENIGN
15.2,6,56.6,55.70598297863298,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.3,0.0,0.0,0.7,0.7,1301,60,230,130.1,75.87482381454925,130.1,0.024914813041687,10,5756.988888888889,BENIGN
32.0,6,198.4,574.153205935498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004,66,2962,500.4,977.3255115648803,500.4,0.0017418146133422,10,955165.1555555554,BENIGN
29.6,6,61.4,454.85446579620873,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28296,60,8754,2829.6,2669.0417423154367,2829.6,0.0022151231765747,10,7123783.822222222,BENIGN
27.2,6,76.0,39.95907207164293,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,986,60,156,98.6,44.87810651581063,98.6,0.0250257015228271,10,2014.0444444444445,BENIGN
20.8,6,156.1,108.55751138166562,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,916,60,199,91.6,50.86408905657856,91.6,0.0092117071151733,10,2587.155555555556,BENIGN
24.8,6,154.1,332.944687877056,0.0,0.0,0.2,0.1,0.6,0.0,0.0,6,0,0,2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,687,60,117,68.7,17.23078640109035,68.7,0.004020619392395,10,296.90000000000003,BENIGN
20.0,6,120.9,82.7055411062494,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8986,66,2962,898.6,1162.5780929564355,898.6,0.0139235019683837,10,1351587.8222222226,BENIGN
29.6,6,185.5,180.3133114370712,0.1,0.0,0.0,0.2,0.9,0.0,0.0,9,0,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,939,66,288,93.9,69.2314154765659,93.9,0.0071613073348999,10,4792.988888888889,BENIGN
32.0,6,198.4,354.23368945568177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004,66,2962,500.4,977.3255115648806,500.4,0.0031713962554931,10,955165.1555555556,BENIGN
15.2,17,99.4,150.10535959688502,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1718,60,906,171.8,262.9735094390054,171.8,0.0067991971969604,10,69155.06666666667,BENIGN
19.6,6,107.7,46.90251157381522,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,2858,60,1514,285.8,445.7784202942085,285.8,0.0295766115188598,10,198718.4,BENIGN
32.8,6,115.1,195.26645840995536,0.2,0.1,0.0,0.3,0.9,0.0,0.0,9,1,2,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1621,66,624,162.1,183.838364996114,162.1,0.0055001020431518,10,33796.544444444444,BENIGN
32.0,6,64.0,4073.3262115179177,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18792,822,2962,1879.2,777.1218694645004,1879.2,0.0002973794937133,10,603918.3999999999,BENIGN
